, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r,video,frame,GMM,GMM_probs
2909,0.98,1,0.01,0.0,0.32,0.0,0.77,0.25,0.15,0.65,1.33,0.49,0.23,0.3,0.15,0.45,0.0,0.0,0.03,13,48,1,0.9999991834109062
2910,0.88,1,0.01,0.0,0.35,0.0,0.68,0.23,0.28,0.58,1.18,0.57,0.36,0.44,0.18,0.38,0.0,0.0,0.07,13,49,1,0.9999991132728058
2911,0.88,1,0.01,0.0,0.33,0.0,0.68,0.38,0.41,0.76,1.14,0.56,0.34,0.47,0.14,0.25,0.0,0.0,0.07,13,50,1,0.9999999840781354
2912,0.88,1,0.0,0.0,0.36,0.0,0.61,0.56,0.31,0.77,1.13,0.43,0.21,0.29,0.03,0.2,0.0,0.0,0.05,13,51,1,0.9999979767063842
2913,0.98,1,0.0,0.0,0.31,0.0,0.61,0.81,0.29,0.73,1.16,0.53,0.18,0.13,0.0,0.12,0.2,0.0,0.0,13,52,1,0.999990733201387
2914,0.88,1,0.03,0.0,0.36,0.0,0.5,1.0,0.3,0.38,1.02,0.33,0.16,0.2,0.0,0.09,0.2,0.0,0.02,13,53,1,0.9999923978106658
2915,0.88,1,0.03,0.0,0.32,0.0,0.46,1.07,0.37,0.17,0.97,0.28,0.26,0.45,0.0,0.03,0.2,0.0,0.12,13,54,1,0.9999999856980396
2916,0.88,1,0.16,0.0,0.46,0.0,0.25,0.73,0.33,0.31,0.65,0.0,0.17,0.45,0.1,0.0,0.0,0.0,0.12,13,55,1,0.9984523412819739
2917,0.82,1,0.36,0.0,0.5,0.0,0.29,0.97,0.22,0.57,0.66,0.2,0.11,0.3,0.1,0.0,0.02,0.0,0.17,13,56,1,0.5281918883789467
2918,0.88,1,0.61,0.0,0.69,0.0,0.18,1.0,0.16,0.57,0.67,0.22,0.14,0.02,0.1,0.0,0.13,0.25,0.24,13,57,7,0.9887187008306165
2919,0.88,1,0.65,0.0,0.65,0.0,0.28,1.34,0.1,0.47,0.89,0.22,0.14,0.0,0.0,0.0,0.31,0.32,0.51,13,58,7,0.9997618636807791
2920,0.88,1,0.62,0.0,0.71,0.0,0.32,1.15,0.13,0.44,1.05,0.12,0.14,0.0,0.0,0.0,0.64,0.32,0.43,13,59,7,0.9989688123530082
2921,0.88,1,0.47,0.0,0.62,0.0,0.52,1.13,0.14,0.66,1.17,0.25,0.0,0.06,0.0,0.03,0.86,0.11,0.27,13,60,8,0.8879013368171631
2922,0.88,1,0.42,0.0,0.53,0.0,0.57,1.08,0.14,0.73,1.36,0.4,0.0,0.06,0.0,0.03,0.87,0.24,0.14,13,61,1,0.6453901128889787
2923,0.88,1,0.34,0.0,0.52,0.0,0.49,0.83,0.08,0.69,1.33,0.3,0.0,0.06,0.0,0.03,0.73,0.24,0.25,13,62,1,0.9848327054258532
2924,0.88,1,0.32,0.0,0.56,0.0,0.52,0.99,0.0,0.7,1.38,0.21,0.0,0.0,0.0,0.0,0.68,0.2,0.36,13,63,5,0.43374583001555284
2925,0.88,1,0.19,0.0,0.85,0.0,0.67,1.14,0.0,0.73,1.42,0.06,0.01,0.0,0.06,0.0,0.7,0.0,0.23,13,64,1,0.9489288193917017
2926,0.88,1,0.09,0.0,0.89,0.0,0.8,1.28,0.0,0.71,1.49,0.06,0.01,0.0,0.14,0.0,0.68,0.0,0.22,13,65,1,0.9867739140823378
2927,0.88,1,0.08,0.0,0.91,0.04,0.56,0.75,0.0,0.79,1.07,0.0,0.01,0.31,0.14,0.0,0.75,0.68,0.11,13,66,5,0.8562962692425701
2928,0.98,1,0.08,0.0,0.61,0.38,0.31,0.31,0.0,0.58,0.98,0.0,0.04,0.31,0.12,0.0,0.63,0.68,0.13,13,67,7,0.9011557594124643
2929,0.88,1,0.08,0.0,0.45,0.44,0.13,0.0,0.0,0.41,0.94,0.0,0.1,0.31,0.05,0.0,0.44,0.68,0.1,13,68,7,0.9847034955550544
2930,0.88,1,0.13,0.0,0.19,0.4,0.18,0.1,0.01,0.2,1.36,0.0,0.14,0.01,0.24,0.0,0.1,0.1,0.48,13,69,7,0.9996482749387571
2931,0.88,1,0.25,0.0,0.16,0.06,0.28,0.13,0.09,0.25,1.42,0.0,0.16,0.01,0.31,0.0,0.0,0.1,0.89,13,70,7,0.9999999948330103
2932,0.98,1,0.25,0.0,0.18,0.0,0.2,0.13,0.09,0.71,1.26,0.06,0.09,0.01,0.31,0.0,0.38,0.1,1.03,13,71,7,0.9828957940676618
2933,0.98,1,0.12,0.0,0.39,0.0,0.15,0.02,0.09,1.04,1.05,0.08,0.06,0.0,0.12,0.0,0.45,0.0,0.86,13,72,1,0.8111220991076106
2934,0.98,1,0.0,0.0,0.63,0.0,0.0,0.0,0.0,1.36,0.82,0.11,0.0,0.0,0.0,0.0,0.56,0.0,0.58,13,73,1,0.9903209844232213
2935,0.98,1,0.0,0.0,0.67,0.0,0.0,0.0,0.0,1.0,0.61,0.05,0.0,0.46,0.0,0.0,0.32,0.57,0.37,13,74,1,0.9937006751083411
2936,0.98,1,0.03,0.03,0.7,0.0,0.0,0.0,0.0,0.66,0.35,0.02,0.0,0.87,0.0,0.0,0.54,1.33,0.15,13,75,5,0.6364392563473026
2937,0.98,1,0.1,0.09,0.88,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,1.23,0.0,0.0,0.87,2.28,0.0,13,76,0,0.9998962984981923
2938,0.98,1,0.36,0.46,0.76,0.0,0.05,1.02,0.15,0.18,1.01,0.0,0.0,0.54,0.0,0.0,0.0,0.75,0.0,12,1,7,0.9958629476611296
2939,0.98,1,0.16,0.15,0.79,0.0,0.53,1.17,0.17,0.27,1.02,0.38,0.0,0.54,0.1,0.13,0.0,0.5,0.0,12,2,8,0.9986233305085122
2940,0.88,1,0.04,0.01,0.91,0.07,0.88,2.02,0.29,0.38,1.13,0.71,0.09,0.57,0.1,0.13,0.07,0.4,0.0,12,3,8,0.9998623517078756
2941,0.88,1,0.05,0.13,1.05,0.11,1.23,2.61,0.39,0.4,1.45,1.04,0.13,0.36,0.15,0.1,0.07,0.34,0.07,12,4,2,0.963780191604891
2942,0.88,1,0.05,0.13,1.11,0.11,1.31,2.39,0.41,0.56,1.54,1.08,0.23,0.45,0.05,0.03,0.07,0.38,0.07,12,5,2,0.9999191971721321
2943,0.88,1,0.05,0.15,0.89,0.04,1.44,1.68,0.24,0.65,1.67,1.17,0.14,0.5,0.1,0.15,0.0,0.32,0.07,12,6,8,0.9952106382772693
2944,0.88,1,0.0,0.12,0.69,0.0,1.49,1.51,0.14,0.7,1.65,1.17,0.1,0.71,0.1,0.25,0.0,0.23,0.0,12,7,8,0.9999891159035874
2945,0.88,1,0.14,0.12,0.59,0.0,1.41,1.92,0.0,0.91,1.74,1.26,0.19,0.89,0.1,0.22,0.0,0.29,0.0,12,8,5,0.997966283113546
2946,0.88,1,0.22,0.16,0.72,0.0,1.37,2.29,0.0,0.98,1.79,1.1,0.46,1.01,0.05,0.1,0.05,0.2,0.0,12,9,5,0.9982961535849824
2947,0.88,1,0.22,0.07,0.94,0.1,1.27,2.47,0.0,1.09,1.86,0.93,0.58,0.89,0.17,0.0,0.05,0.09,0.0,12,10,5,0.8522864804193419
2948,0.88,1,0.08,0.07,0.78,0.1,1.34,2.17,0.0,0.93,1.89,0.69,0.54,0.48,0.43,0.0,0.12,0.0,0.15,12,11,7,0.9466064824966737
2949,0.88,1,0.0,0.07,0.74,0.1,1.08,1.53,0.04,0.73,1.57,0.41,0.27,0.23,0.43,0.09,0.07,0.22,0.15,12,12,8,0.9955303644100386
2950,0.98,1,0.0,0.07,0.37,0.0,0.69,0.8,0.04,0.37,0.93,0.21,0.15,0.13,0.26,0.09,0.07,0.22,0.15,12,13,8,0.9973683935788275
2953,0.93,1,0.15,0.11,0.03,0.0,0.79,1.47,0.0,0.91,1.22,1.08,0.0,0.44,0.47,0.0,0.62,0.96,0.06,12,16,5,0.9918305896483786
2954,0.93,1,0.15,0.11,0.05,0.0,1.21,1.97,0.0,1.29,1.87,1.7,0.0,0.63,0.76,0.0,0.87,1.17,0.07,12,17,5,0.999449698445517
2955,0.88,1,0.22,0.15,0.31,0.0,1.0,1.43,0.05,0.85,1.57,1.31,0.0,0.41,0.57,0.03,0.65,0.93,0.0,12,18,8,0.9999965548792066
2956,0.98,1,0.18,0.3,0.43,0.0,0.86,1.35,0.05,0.38,1.33,0.62,0.0,0.42,0.46,0.09,0.28,0.72,0.03,12,19,8,0.9974681668772174
2957,0.98,1,0.18,0.4,0.55,0.0,0.79,1.29,0.07,0.0,1.07,0.0,0.0,0.45,0.29,0.15,0.04,0.85,0.03,12,20,8,0.9985374647995625
2958,0.98,1,0.07,0.29,0.51,0.0,0.94,1.43,0.09,0.0,1.19,0.0,0.0,0.58,0.3,0.14,0.0,0.91,0.03,12,21,8,0.9993259056515138
2959,0.98,1,0.01,0.3,0.35,0.08,0.87,1.38,0.09,0.06,1.12,0.0,0.0,0.59,0.19,0.08,0.07,1.06,0.0,12,22,8,0.9983367620779001
2960,0.98,1,0.06,0.2,0.26,0.08,0.74,1.4,0.07,0.09,1.05,0.0,0.0,0.6,0.08,0.02,0.28,1.12,0.0,12,23,8,0.9836114997561073
2961,0.98,1,0.08,0.16,0.1,0.08,0.57,1.18,0.16,0.09,0.78,0.0,0.0,0.52,0.0,0.0,0.61,1.42,0.0,12,24,7,0.9999392544720604
2962,0.98,1,0.08,0.0,0.33,0.0,0.62,1.03,0.31,0.04,0.63,0.0,0.0,0.57,0.0,0.0,1.07,1.68,0.0,12,25,1,0.998905634973903
2963,0.98,1,0.14,0.07,0.45,0.11,0.5,0.94,0.33,0.17,0.75,0.19,0.0,0.34,0.0,0.0,0.86,1.27,0.0,12,26,7,0.9999927850207833
2964,0.98,1,0.11,0.07,0.68,0.11,0.6,0.97,0.32,0.26,0.77,0.19,0.0,0.42,0.0,0.0,1.02,1.29,0.0,12,27,7,0.9999929144392211
2965,0.98,1,0.11,0.07,0.56,0.11,0.55,0.74,0.18,0.33,0.75,0.19,0.0,0.6,0.0,0.0,0.9,1.37,0.0,12,28,7,0.9999721510089677
2966,0.98,1,0.09,0.0,0.71,0.0,0.69,0.37,0.15,0.22,0.52,0.0,0.0,0.97,0.0,0.0,1.39,2.1,0.0,12,29,1,0.9985163694071013
2967,0.98,1,0.09,0.0,0.77,0.0,0.68,0.02,0.0,0.13,0.63,0.02,0.0,1.0,0.0,0.0,1.46,2.11,0.0,12,30,1,0.9984531456169362
2968,0.98,1,0.09,0.0,0.97,0.0,0.68,0.11,0.0,0.05,0.75,0.02,0.0,0.87,0.0,0.0,1.56,2.06,0.0,12,31,1,0.9983385667504092
2969,0.98,1,0.0,0.0,0.99,0.0,0.63,0.11,0.0,0.0,0.83,0.02,0.0,0.8,0.0,0.0,1.57,1.99,0.0,12,32,1,0.9979975810870921
2970,0.98,1,0.0,0.0,1.06,0.0,0.66,0.11,0.0,0.0,0.84,0.0,0.0,0.94,0.0,0.01,1.54,1.88,0.0,12,33,1,0.9991207779981077
2971,0.98,1,0.0,0.0,1.3,0.22,0.64,0.0,0.0,0.0,0.83,0.05,0.0,1.0,0.0,0.01,1.51,1.75,0.0,12,34,5,0.9999819133714157
2972,0.98,1,0.0,0.0,1.22,0.28,0.54,0.0,0.0,0.0,0.74,0.05,0.0,0.89,0.0,0.01,1.32,1.63,0.0,12,35,5,0.99992392756535
2973,0.98,1,0.0,0.0,1.1,0.29,0.44,0.13,0.0,0.03,0.69,0.08,0.0,0.76,0.0,0.0,1.18,1.67,0.0,12,36,5,0.5661462449002335
2974,0.98,1,0.19,0.0,0.75,0.09,0.35,0.61,0.0,0.28,0.91,0.19,0.0,0.56,0.0,0.0,0.76,1.3,0.0,12,37,5,0.6369661694423248
2975,0.98,1,0.19,0.0,0.85,0.09,0.42,0.69,0.0,0.37,0.98,0.19,0.0,0.69,0.0,0.15,0.81,1.36,0.0,12,38,5,0.9999837206448642
2976,0.98,1,0.19,0.0,0.66,0.08,0.45,0.82,0.0,0.53,1.02,0.23,0.0,0.55,0.0,0.15,0.84,1.27,0.0,12,39,5,0.9999674800774612
2977,0.98,1,0.0,0.0,0.5,0.05,0.58,0.7,0.01,0.58,0.84,0.21,0.0,0.58,0.01,0.15,1.04,1.46,0.0,12,40,6,0.9951168597118645
2978,0.98,1,0.0,0.0,0.16,0.0,0.52,0.72,0.01,0.55,0.79,0.27,0.0,0.41,0.01,0.0,0.78,1.26,0.13,12,41,1,0.9991413310554716
2979,0.98,1,0.0,0.0,0.04,0.0,0.4,0.46,0.01,0.42,0.76,0.19,0.0,0.34,0.01,0.0,0.48,1.14,0.16,12,42,1,0.9992542850435008
2980,0.98,1,0.0,0.0,0.0,0.0,0.29,0.1,0.0,0.2,0.72,0.06,0.0,0.28,0.0,0.0,0.33,1.15,0.16,12,43,1,0.9988077148864687
2981,0.98,1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.15,0.73,0.0,0.0,0.19,0.0,0.0,0.23,1.02,0.03,12,44,1,0.9978112526200519
2982,0.98,1,0.0,0.0,0.0,0.0,0.46,0.16,0.0,0.08,0.72,0.0,0.0,0.15,0.0,0.0,0.12,1.04,0.1,12,45,1,0.9993062502218543
2983,0.98,1,0.0,0.0,0.01,0.12,0.51,0.29,0.0,0.0,0.61,0.0,0.0,0.2,0.0,0.0,0.01,0.78,0.23,12,46,7,0.8101817052995076
2984,0.98,1,0.0,0.0,0.09,0.12,0.63,0.39,0.04,0.0,0.57,0.0,0.0,0.19,0.0,0.0,0.0,0.72,0.23,12,47,7,0.9965235351859584
2985,0.98,1,0.17,0.0,0.09,0.12,0.56,0.72,0.04,0.38,0.36,0.0,0.23,0.55,0.16,0.0,0.56,0.66,0.14,12,48,7,0.9979157974961107
2986,0.82,1,0.17,0.0,0.1,0.0,0.63,0.67,0.08,0.38,0.41,0.0,0.23,0.5,0.16,0.0,0.56,0.7,0.0,12,49,1,0.9969489355868165
2987,0.98,1,0.17,0.0,0.16,0.0,0.61,0.98,0.12,0.37,0.46,0.0,0.24,0.61,0.16,0.0,0.56,0.61,0.02,12,50,1,0.9972699824632576
2988,0.98,1,0.0,0.0,0.33,0.16,0.54,0.89,0.14,0.11,0.64,0.0,0.05,0.44,0.0,0.0,0.0,0.26,0.11,12,51,7,0.9978836518661168
2989,0.98,1,0.0,0.0,0.5,0.39,0.61,1.25,0.09,0.45,0.81,0.0,0.05,0.53,0.0,0.0,0.0,0.17,0.37,12,52,7,0.999999923220538
2990,0.98,1,0.0,0.0,0.46,0.43,0.83,1.34,0.04,0.96,1.0,0.0,0.04,0.57,0.0,0.0,0.3,0.26,0.35,12,53,7,0.9999995273456863
2991,0.98,1,0.0,0.0,0.42,0.39,1.14,1.4,0.05,1.37,1.17,0.0,0.0,0.51,0.0,0.0,0.57,0.42,0.26,12,54,7,0.9999906546911989
2992,0.98,1,0.03,0.0,0.37,0.16,1.36,1.58,0.05,1.65,1.24,0.0,0.0,0.49,0.0,0.0,0.98,0.6,0.28,12,55,7,0.9999955558967842
2993,0.98,1,0.1,0.0,0.78,0.11,1.58,1.79,0.02,1.59,1.37,0.09,0.0,0.52,0.0,0.0,0.97,0.81,0.56,12,56,7,0.999998439978312
2994,0.98,1,0.1,0.0,0.93,0.04,1.69,1.77,0.0,1.56,1.51,0.18,0.0,0.54,0.0,0.0,1.17,1.1,0.72,12,57,7,0.9944224166537216
2995,0.98,1,0.07,0.0,1.07,0.04,1.65,1.65,0.0,1.49,1.66,0.31,0.12,0.75,0.0,0.0,1.25,1.12,0.57,12,58,7,0.9339112711800754
2996,0.98,1,0.4,0.03,0.57,0.04,1.25,1.32,0.0,1.29,1.34,0.21,0.3,0.68,0.12,0.02,0.96,0.89,0.29,12,59,5,0.9996953971593898
2997,0.82,1,0.4,0.03,0.49,0.0,1.16,1.28,0.0,1.33,1.28,0.36,0.38,0.83,0.12,0.02,0.96,0.72,0.4,12,60,5,0.9999252711518742
2998,0.98,1,0.4,0.03,0.26,0.0,1.12,0.94,0.0,1.21,1.34,0.6,0.26,0.73,0.12,0.02,0.87,0.77,0.41,12,61,5,0.9999846785806343
2999,0.93,1,0.02,0.0,0.26,0.0,1.23,0.56,0.0,1.51,1.83,1.04,0.35,0.73,0.0,0.0,1.42,1.02,0.62,12,62,1,0.9923721551230427
3000,0.93,1,0.02,0.0,0.06,0.0,1.2,0.25,0.0,1.38,2.02,1.08,0.51,0.48,0.0,0.0,1.51,0.94,0.5,12,63,1,0.9994436306721939
3001,0.93,1,0.02,0.0,0.0,0.0,1.31,0.41,0.0,1.29,1.98,1.11,0.72,0.25,0.0,0.0,1.56,0.84,0.48,12,64,1,0.9999898311579795
3002,0.93,1,0.0,0.0,0.0,0.0,1.46,0.65,0.0,1.04,1.81,1.06,0.6,0.08,0.0,0.0,1.42,0.68,0.36,12,65,1,0.9999906209737642
3003,0.93,1,0.18,0.0,0.0,0.0,1.51,0.83,0.0,1.05,1.69,1.05,0.51,0.0,0.0,0.0,1.33,0.79,0.31,12,66,1,0.999694131928538
3004,0.88,1,0.4,0.0,0.0,0.0,1.48,0.63,0.0,1.02,1.65,0.92,0.44,0.0,0.0,0.0,1.34,0.8,0.19,12,67,5,0.655813983473169
3005,0.93,1,0.47,0.0,0.03,0.0,1.39,0.63,0.0,1.1,1.71,0.83,0.53,0.0,0.0,0.0,1.36,0.73,0.18,12,68,7,0.5042957942104274
3006,0.93,1,0.3,0.0,0.03,0.0,1.39,0.63,0.0,1.2,1.77,0.82,0.59,0.0,0.0,0.0,1.48,0.42,0.21,12,69,1,0.97539414566284
3007,0.93,1,0.09,0.0,0.03,0.0,0.89,0.74,0.0,0.96,1.65,0.61,0.46,0.06,0.0,0.0,1.1,0.48,0.21,12,70,1,0.9988904901653161
3008,0.98,1,0.01,0.0,0.01,0.0,0.91,0.82,0.0,0.98,1.65,0.56,0.53,0.06,0.0,0.0,1.31,0.35,0.27,12,71,1,0.9995980080695716
3009,0.93,1,0.01,0.0,0.02,0.0,0.9,0.89,0.0,0.96,1.6,0.69,0.42,0.06,0.0,0.0,1.3,0.39,0.33,12,72,1,0.9992258849385086
3010,0.98,1,0.0,0.0,0.07,0.0,1.34,1.23,0.0,1.22,1.87,0.88,0.6,0.0,0.0,0.0,1.69,0.09,0.55,12,73,1,0.9997740774591682
3011,0.98,1,0.0,0.0,0.11,0.0,1.3,1.39,0.0,1.08,1.79,1.24,0.41,0.0,0.0,0.0,1.25,0.04,0.63,12,74,1,0.99966575730065
3012,0.98,1,0.0,0.0,0.2,0.0,1.29,1.38,0.0,0.97,1.97,1.5,0.36,0.0,0.0,0.0,0.87,0.0,0.47,12,75,1,0.9984361509687475
3013,0.93,1,0.02,0.0,0.31,0.04,1.3,1.23,0.02,0.98,2.04,1.83,0.27,0.0,0.0,0.0,0.6,0.0,0.26,12,76,8,0.9999064781941644
3014,0.93,1,0.02,0.0,0.33,0.04,1.36,1.23,0.02,1.06,2.15,1.66,0.37,0.13,0.0,0.0,0.5,0.0,0.15,12,77,8,0.9986482233855852
3015,0.93,1,0.1,0.0,0.23,0.04,1.34,1.34,0.02,1.18,2.03,1.61,0.46,0.45,0.0,0.01,0.3,0.0,0.18,12,78,8,0.9999983791525127
3016,0.93,1,0.46,0.15,0.27,0.02,1.26,1.48,0.0,1.08,1.95,1.71,0.57,0.56,0.0,0.01,0.07,0.04,0.21,12,79,5,0.9974791457607314
3017,0.93,1,0.61,0.15,0.53,0.02,1.3,1.65,0.0,0.94,1.99,1.92,0.59,0.43,0.0,0.04,0.06,0.04,0.11,12,80,5,0.9662119172810513
3018,0.93,1,0.54,0.15,0.53,0.02,0.88,1.2,0.0,0.46,1.36,1.31,0.43,0.11,0.0,0.03,0.06,0.04,0.06,12,81,5,0.981540003053404
3019,0.82,1,0.23,0.0,0.77,0.0,0.95,1.29,0.0,0.46,1.3,1.2,0.42,0.0,0.0,0.03,0.18,0.0,0.01,12,82,1,0.9753103592574297
3020,0.88,1,0.22,0.0,0.74,0.0,1.01,1.18,0.0,0.48,1.31,1.19,0.35,0.0,0.0,0.0,0.27,0.0,0.13,12,83,1,0.9495218493611558
3021,0.93,1,0.52,0.0,1.11,0.0,1.5,1.62,0.0,0.61,1.91,1.83,0.57,0.02,0.0,0.0,0.27,0.0,0.23,12,84,5,0.9957132510917281
3022,0.93,1,0.59,0.1,1.0,0.0,1.44,1.47,0.0,0.39,1.84,1.78,0.41,0.08,0.0,0.0,0.16,0.0,0.36,12,85,5,0.999867532284601
3023,0.93,1,0.51,0.12,0.96,0.0,1.24,1.38,0.0,0.24,1.79,1.76,0.38,0.08,0.05,0.02,0.24,0.0,0.5,12,86,5,0.9999983042348278
3024,0.88,1,0.23,0.16,0.85,0.0,1.09,1.36,0.0,0.19,1.83,1.69,0.23,0.06,0.14,0.02,0.46,0.0,0.68,12,87,5,0.9999999963612334
3025,0.88,1,0.1,0.07,0.95,0.0,1.1,1.11,0.0,0.33,1.89,1.82,0.2,0.0,0.23,0.04,0.6,0.0,0.77,12,88,5,0.9999999999680795
3026,0.88,1,0.04,0.05,0.96,0.0,1.17,1.16,0.0,0.37,1.98,1.93,0.07,0.05,0.27,0.2,0.36,0.0,0.61,12,89,5,0.9999999478188312
3027,0.88,1,0.02,0.02,1.02,0.0,1.29,1.46,0.0,0.52,2.05,1.79,0.0,0.15,0.33,0.21,0.15,0.0,0.32,12,90,5,0.9998759690871708
3028,0.88,1,0.0,0.0,0.7,0.0,1.35,1.83,0.0,0.65,2.19,1.86,0.0,0.42,0.4,0.29,0.06,0.03,0.1,12,91,1,0.9830895838114522
3029,0.88,1,0.0,0.0,0.5,0.0,1.01,1.62,0.0,0.52,1.8,1.16,0.0,0.48,0.31,0.11,0.09,0.38,0.0,12,92,1,0.9836841865144008
3030,0.98,1,0.0,0.0,0.24,0.0,0.93,1.59,0.0,0.6,1.76,1.41,0.0,0.62,0.28,0.25,0.17,0.44,0.0,12,93,1,0.9952820258057471
3031,0.88,1,0.0,0.0,0.21,0.0,0.89,1.47,0.0,0.49,1.77,1.42,0.08,0.58,0.12,0.33,0.11,0.52,0.0,12,94,1,0.9990224141247462
3032,0.93,1,0.15,0.0,0.13,0.0,1.35,1.87,0.0,0.67,2.15,2.13,0.1,0.76,0.16,0.39,0.18,0.17,0.0,12,95,1,0.9916201363686099
3033,0.88,1,0.18,0.0,0.2,0.0,1.51,1.81,0.0,0.61,2.1,2.18,0.12,0.71,0.08,0.24,0.29,0.1,0.0,12,96,1,0.9322457274164702
3034,0.88,1,0.21,0.0,0.3,0.07,1.68,2.01,0.0,0.42,1.93,2.04,0.04,0.67,0.08,0.11,0.36,0.02,0.0,12,97,5,0.9829843164709934
3035,0.93,1,0.1,0.0,0.46,0.07,1.75,1.94,0.0,0.24,1.74,1.9,0.01,0.58,0.09,0.12,0.37,0.06,0.0,12,98,5,0.9332472375240904
3036,0.93,1,0.4,0.53,0.88,0.25,1.72,1.96,0.0,0.18,1.67,1.59,0.23,0.54,0.04,0.12,0.18,0.06,0.0,12,99,5,0.9881997702676221
3037,0.88,1,0.51,0.9,1.26,0.18,1.6,1.65,0.0,0.3,1.51,1.61,0.23,0.67,0.13,0.16,0.11,0.04,0.0,12,100,5,0.9999948482172465
3038,0.93,1,0.47,0.9,1.28,0.18,1.51,1.57,0.0,0.39,1.55,1.52,0.23,0.59,0.23,0.13,0.0,0.0,0.0,12,101,5,0.9999975939275689
3039,0.93,1,0.35,0.39,0.93,0.0,1.48,1.45,0.0,0.31,1.53,1.48,0.0,0.44,0.3,0.13,0.0,0.0,0.0,12,102,5,0.9993829005686179
3040,0.93,1,0.2,0.02,0.5,0.0,1.15,1.26,0.0,0.24,1.44,0.89,0.0,0.31,0.22,0.06,0.02,0.18,0.0,12,103,5,0.9959698671414386
3041,0.98,1,0.3,0.02,0.52,0.0,1.07,1.29,0.02,0.21,1.33,0.74,0.0,0.18,0.14,0.07,0.02,0.18,0.0,12,104,8,0.9999739572519368
3042,0.88,1,0.22,0.0,0.56,0.0,0.93,1.24,0.02,0.32,1.33,0.73,0.04,0.37,0.12,0.13,0.02,0.18,0.0,12,105,1,0.9993325692419553
3043,0.88,1,0.22,0.0,0.86,0.0,1.26,1.6,0.03,0.28,1.39,0.94,0.24,0.41,0.12,0.31,0.0,0.0,0.0,12,106,1,0.9992031152740088
3044,0.88,1,0.23,0.06,0.98,0.0,1.22,1.73,0.1,0.29,1.41,0.81,0.4,0.47,0.06,0.32,0.06,0.03,0.0,12,107,8,0.9999702886367124
3045,0.88,1,0.19,0.06,1.16,0.0,1.31,2.08,0.13,0.1,1.38,0.86,0.41,0.33,0.17,0.38,0.21,0.14,0.0,12,108,8,0.9999950410071196
3046,0.88,1,0.31,0.06,1.15,0.0,1.29,2.37,0.11,0.14,1.47,1.03,0.25,0.14,0.29,0.29,0.37,0.23,0.0,12,109,8,0.9999999804369728
3047,0.88,1,0.2,0.26,1.01,0.0,1.4,2.49,0.13,0.08,1.49,1.49,0.24,0.08,0.47,0.27,0.31,0.24,0.0,12,110,8,0.9999999999997788
3048,0.88,1,0.11,0.38,0.82,0.0,1.47,2.52,0.14,0.21,1.56,1.45,0.22,0.05,0.31,0.24,0.39,0.18,0.0,12,111,8,0.9999999999987872
3049,0.88,1,0.05,0.62,0.73,0.0,1.37,2.34,0.25,0.21,1.57,1.35,0.19,0.11,0.27,0.16,0.5,0.09,0.0,12,112,8,0.9999999993610977
3050,0.88,1,0.05,0.36,0.88,0.0,1.35,2.33,0.23,0.28,1.55,1.06,0.03,0.21,0.23,0.18,0.55,0.06,0.0,12,113,8,0.9999999593414192
3051,0.88,1,0.0,0.0,1.02,0.0,1.43,2.43,0.24,0.19,1.44,1.09,0.0,0.28,0.41,0.17,0.15,0.0,0.0,12,114,1,0.9999731254415053
3052,0.98,1,0.51,0.0,1.53,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.47,0.0,0.0,0.0,1.08,1.56,0.0,49,1,0,0.999983577831687
3053,0.98,1,0.31,0.08,1.29,0.05,0.0,0.19,0.0,0.16,0.0,0.0,0.42,0.0,0.05,0.0,0.66,0.87,0.17,49,2,0,0.9999984227600014
3054,0.98,1,0.22,0.08,1.37,0.14,0.0,0.27,0.0,0.1,0.0,0.0,0.38,0.0,0.05,0.0,0.34,0.35,0.36,49,3,0,0.9999984588088974
3055,0.98,1,0.48,0.02,1.46,0.1,0.0,0.31,0.0,0.15,0.0,0.0,0.26,0.05,0.0,0.0,0.2,0.1,0.36,49,4,0,0.9999442008358842
3056,0.98,1,0.5,0.0,1.49,0.1,0.0,0.14,0.0,0.2,0.0,0.0,0.21,0.26,0.0,0.0,0.04,0.04,0.2,49,5,0,0.999883698466485
3057,0.98,1,0.5,0.0,1.41,0.0,0.0,0.07,0.0,0.23,0.0,0.0,0.18,0.37,0.0,0.0,0.0,0.26,0.0,49,6,0,0.9998138662515363
3058,0.98,1,0.4,0.0,1.31,0.0,0.0,0.11,0.0,0.25,0.01,0.0,0.17,0.48,0.0,0.0,0.03,0.25,0.0,49,7,0,0.999953665035103
3059,0.98,1,0.58,0.0,1.45,0.0,0.0,0.18,0.0,0.28,0.02,0.0,0.27,0.46,0.0,0.0,0.03,0.25,0.08,49,8,0,0.9994057911446699
3060,0.98,1,0.81,0.57,1.56,0.04,0.0,0.18,0.0,0.24,0.02,0.0,0.19,0.35,0.0,0.0,0.11,0.03,0.36,49,9,7,0.9785634028476733
3061,0.98,1,0.82,0.73,1.55,0.05,0.0,0.07,0.05,0.26,0.0,0.0,0.13,0.2,0.0,0.0,0.15,0.07,0.53,49,10,7,0.9999959836152624
